frame,id,x1,y1,x2,y2,class,conf
117,150,826,319,861,374,player,0.8479073643684387
117,180,544,241,581,316,player,0.9096905589103699
117,189,1156,211,1199,271,player,0.8622851967811584
117,172,854,349,922,448,player,0.9379775524139404
117,207,1178,246,1224,325,player,0.898019552230835
117,219,1214,204,1252,269,player,0.9027695655822754
117,243,677,331,736,405,player,0.9116529822349548
118,4,0,465,23,568,player,0.8483807444572449
118,7,412,123,445,184,player,0.9027389883995056
118,8,855,166,896,229,player,0.9128721952438354
118,14,139,121,168,181,player,0.8787034749984741
118,109,619,317,650,398,player,0.9130247235298157
118,13,499,374,551,472,player,0.9329650402069092
118,10,123,260,152,348,player,0.9009105563163757
118,150,815,319,854,379,player,0.7567179799079895
118,180,535,240,574,316,player,0.9286797046661377
118,189,1152,212,1196,275,player,0.858947217464447
118,172,853,350,919,448,player,0.9324216842651367
118,207,1173,245,1221,322,player,0.9097909927368164
118,219,1210,204,1250,275,player,0.90419602394104
118,243,672,329,735,403,player,0.8656679391860962
118,245,816,335,854,389,player,0.6460141539573669
119,4,0,467,15,566,player,0.6707503795623779
119,7,401,124,437,184,player,0.9138160943984985
119,8,849,166,891,229,player,0.8985044956207275
119,14,129,120,155,179,player,0.8696231842041016
119,109,612,314,648,398,player,0.9277510643005371
119,13,492,372,553,469,player,0.9249302744865417
119,10,108,261,142,348,player,0.9095290303230286
119,150,803,319,845,385,player,0.8034552335739136
119,180,525,240,567,316,player,0.9106811285018921
119,189,1153,212,1193,280,player,0.8935114741325378
119,172,855,349,915,447,player,0.9261904358863831
119,207,1169,242,1218,321,player,0.9019337296485901
119,219,1207,205,1246,278,player,0.8997528553009033
119,243,671,327,732,402,player,0.8968291282653809
120,7,392,124,425,183,player,0.9142776131629944
120,8,850,166,883,230,player,0.866874098777771
120,14,119,118,142,177,player,0.8751612901687622
120,109,604,311,648,397,player,0.919356107711792
120,13,490,372,553,466,player,0.9318216443061829
120,10,93,261,132,348,player,0.9226254224777222
120,150,790,317,836,387,player,0.9257839322090149
120,180,515,240,561,316,player,0.9239351749420166
120,189,1152,211,1190,282,player,0.8890988826751709
120,172,857,348,912,447,player,0.9344289898872375
120,207,1166,242,1214,319,player,0.8460677862167358
120,219,1204,206,1240,279,player,0.9083975553512573
120,243,663,324,722,401,player,0.9187922477722168
121,7,382,124,413,183,player,0.8926829695701599
121,8,843,167,872,230,player,0.8716645240783691
121,14,105,117,125,179,player,0.8733212947845459
121,109,597,310,645,395,player,0.9279002547264099
121,13,490,372,548,466,player,0.9183593988418579
121,10,77,261,120,348,player,0.9105340242385864
121,150,778,320,829,389,player,0.7769632339477539
121,180,508,241,555,316,player,0.9001994729042053
121,189,1143,209,1186,283,player,0.8906891345977783
121,172,850,346,908,446,player,0.9250026941299438
121,207,1164,242,1206,318,player,0.880714476108551
121,219,1201,205,1234,279,player,0.8901236653327942
121,243,655,322,713,401,player,0.9151641726493835
122,7,374,125,402,183,player,0.8871964812278748
122,8,838,168,863,229,player,0.8958994150161743
122,14,90,117,111,179,player,0.8757484555244446
122,109,592,309,640,394,player,0.9265795350074768
122,13,483,372,535,467,player,0.9030901789665222
122,10,60,260,105,349,player,0.9090278148651123
122,150,762,316,818,388,player,0.9336309432983398
122,180,509,243,543,316,player,0.87166827917099
122,189,1135,209,1180,282,player,0.8062065839767456
122,172,842,344,902,443,player,0.935713529586792
122,207,1153,243,1192,319,player,0.8708645701408386
122,219,1192,205,1227,277,player,0.9053102135658264
122,243,648,323,704,401,player,0.6740727424621582
122,6,663,320,705,395,player,0.8769388198852539
123,7,366,125,390,182,player,0.8982744812965393
123,8,827,167,856,228,player,0.9094128608703613
123,14,73,117,97,179,player,0.8960655331611633
123,109,588,309,632,393,player,0.9157333970069885
123,13,483,371,526,467,player,0.8787490725517273
123,10,42,260,89,349,player,0.9165337085723877
123,150,750,314,806,389,player,0.9284496903419495
123,180,500,243,531,316,player,0.8751134276390076
123,189,1140,209,1175,269,player,0.8828901052474976
123,172,832,343,897,441,player,0.9305868148803711
123,207,1142,240,1183,318,player,0.8947413563728333
123,219,1184,204,1220,270,player,0.8595255017280579
123,243,642,337,689,399,player,0.5391872525215149
123,6,661,319,698,391,player,0.8931912779808044
123,16,358,254,391,335,player,0.5542320609092712
124,7,353,124,378,182,player,0.8835266828536987
124,8,814,167,848,227,player,0.9077950119972229
124,14,56,117,85,179,player,0.9114685654640198
124,109,579,309,625,393,player,0.9182566404342651
124,13,483,369,520,466,player,0.9001592993736267
124,10,25,260,72,349,player,0.918217658996582
124,150,740,312,795,389,player,0.8946302533149719
124,180,492,243,522,316,player,0.8838019371032715
124,189,1139,209,1170,260,player,0.8862411975860596
124,172,825,342,892,441,player,0.924691379070282
124,207,1129,241,1177,317,player,0.89923095703125
124,219,1175,203,1213,268,player,0.8681349158287048
124,6,650,317,690,394,player,0.8993815183639526
124,259,1245,509,1276,610,player,0.8879852294921875
124,16,350,253,381,334,player,0.5194751620292664
125,7,341,123,366,184,player,0.8901228904724121
125,8,803,166,841,229,player,0.9158943891525269
125,14,38,117,72,180,player,0.9000036120414734
125,109,571,310,619,393,player,0.9010668396949768
125,13,474,368,517,465,player,0.9112362861633301
125,10,11,260,55,350,player,0.9177715182304382
125,150,730,311,786,389,player,0.9185319542884827
125,180,481,242,516,316,player,0.9060812592506409
125,189,1137,210,1164,257,player,0.845957338809967
125,172,822,343,887,442,player,0.9382644891738892
125,207,1121,240,1171,316,player,0.9019443988800049
125,219,1167,202,1208,276,player,0.898460328578949
125,6,642,317,683,396,player,0.9375967979431152
125,259,1236,507,1274,609,player,0.9031021595001221
126,7,330,123,360,185,player,0.9086602926254272
126,8,795,165,838,230,player,0.9052950739860535
126,14,25,117,62,180,player,0.9005711674690247
126,109,565,309,613,393,player,0.9045446515083313
126,13,467,367,516,465,player,0.9240358471870422
126,10,2,259,41,349,player,0.9001879096031189
126,150,723,310,778,389,player,0.9014699459075928
126,180,472,242,511,317,player,0.84975665807724
126,189,1137,211,1161,255,player,0.8067309856414795
126,172,824,345,882,443,player,0.9075827598571777
126,207,1116,239,1164,315,player,0.872390627861023
126,219,1165,203,1210,279,player,0.9026579856872559
126,6,639,317,680,396,player,0.903694748878479
126,259,1231,506,1275,603,player,0.9081640839576721
127,7,323,123,355,184,player,0.9083678126335144
127,8,791,166,835,230,player,0.9047352075576782
127,14,14,117,52,179,player,0.9097679257392883
127,109,566,307,610,391,player,0.9144297242164612
127,13,463,366,521,465,player,0.9338765740394592
127,10,0,259,30,349,player,0.8995991945266724
127,150,718,310,770,391,player,0.9139530062675476
127,180,466,241,510,317,player,0.921427845954895
127,189,1139,210,1160,252,player,0.7327600717544556
127,172,832,344,880,443,player,0.9062841534614563
127,207,1114,240,1162,311,player,0.8042101263999939
127,219,1166,205,1212,281,player,0.898523211479187
127,6,636,315,679,394,player,0.907975435256958
127,259,1231,505,1277,600,player,0.9085584282875061
128,7,317,123,350,185,player,0.9018456339836121
128,8,790,168,829,230,player,0.8730297684669495
128,14,5,117,41,178,player,0.9054151773452759
128,109,567,306,607,387,player,0.9178338050842285
128,13,463,366,527,466,player,0.9252041578292847
128,10,0,259,22,349,player,0.8645623326301575
128,150,716,309,760,392,player,0.9039481282234192
128,180,461,241,510,318,player,0.915788471698761
128,189,1140,210,1161,257,player,0.7360125780105591
128,172,837,342,880,442,player,0.9099534749984741
128,207,1110,238,1162,312,player,0.8728076219558716
128,219,1166,206,1211,283,player,0.8942834734916687
128,6,629,313,679,394,player,0.9257831573486328
128,259,1234,506,1278,597,player,0.887858510017395
129,7,312,123,342,185,player,0.899204432964325
129,8,793,169,828,231,player,0.8762462735176086
129,14,0,117,31,178,player,0.8168574571609497
129,109,570,304,604,385,player,0.8998737931251526
129,13,460,368,531,466,player,0.9274556040763855
129,10,0,259,14,350,player,0.8101649880409241
129,150,711,309,755,392,player,0.9300180077552795
129,180,457,241,508,318,player,0.9094122052192688
129,189,1142,211,1167,271,player,0.8460333943367004
129,172,834,340,882,442,player,0.9229394793510437
129,207,1110,237,1161,314,player,0.876775860786438
129,219,1168,206,1206,284,player,0.8820335268974304
129,6,622,312,679,395,player,0.9133971929550171
129,259,1239,506,1278,597,player,0.8740161657333374
130,7,308,124,333,185,player,0.8818280696868896
130,8,794,169,826,231,player,0.8908675312995911
130,14,0,117,19,178,player,0.9019477367401123
130,109,571,304,599,385,player,0.8961217403411865
130,13,460,369,527,467,player,0.9265579581260681
130,150,703,309,751,394,player,0.920244038105011
130,180,454,242,501,319,player,0.8926791548728943
130,189,1141,211,1169,281,player,0.8588665723800659
130,172,828,338,883,441,player,0.92231285572052
130,207,1110,238,1157,313,player,0.8665655851364136
130,219,1171,206,1203,283,player,0.8812785148620605
130,6,617,319,676,392,player,0.9009380340576172
130,259,1246,506,1278,597,player,0.8587568998336792
131,7,304,125,325,186,player,0.8769098520278931
131,8,788,168,820,229,player,0.8898404836654663
131,109,564,302,596,384,player,0.8550474643707275
131,13,462,370,519,467,player,0.913783073425293
131,150,694,309,746,395,player,0.9358261227607727
131,180,454,242,496,319,player,0.8909730911254883
131,189,1139,212,1166,288,player,0.8152578473091125
131,172,822,338,884,438,player,0.9172406792640686
131,207,1104,239,1156,311,player,0.8892358541488647
131,219,1167,205,1201,284,player,0.876907467842102
131,6,614,321,672,391,player,0.8257609009742737
131,259,1255,507,1279,614,player,0.7109718322753906
131,270,649,310,678,362,player,0.7783229351043701
132,7,297,124,318,185,player,0.8881343007087708
132,8,781,167,815,228,player,0.9063043594360352
132,109,557,301,597,382,player,0.9141368865966797
132,13,464,369,514,467,player,0.9210324883460999
132,150,687,310,738,396,player,0.9280350208282471
132,180,457,241,492,319,player,0.8936963081359863
132,189,1138,213,1162,288,player,0.8746889233589172
132,172,821,337,887,439,player,0.8999570608139038
132,207,1096,240,1155,310,player,0.9047829508781433
132,219,1163,204,1199,284,player,0.8855359554290771
132,6,616,314,670,383,player,0.6099905371665955
132,259,1261,506,1279,615,player,0.6108415126800537
132,243,645,309,676,359,player,0.8124613165855408
132,245,641,329,666,389,player,0.7862058877944946
133,7,288,124,311,186,player,0.886814296245575
133,8,775,166,811,229,player,0.9214187264442444
133,109,555,299,598,379,player,0.9102913737297058
133,13,467,368,506,467,player,0.9058017134666443
133,150,681,310,728,395,player,0.925762414932251
133,180,452,241,487,319,player,0.9069489240646362
133,189,1137,214,1161,285,player,0.8739315867424011
133,172,818,339,885,440,player,0.902161717414856
133,207,1093,242,1152,308,player,0.9064255952835083
133,219,1161,204,1197,285,player,0.8790174722671509
133,6,618,310,671,383,player,0.6943950653076172
133,259,1258,526,1279,612,player,0.7138760089874268
133,243,635,308,676,368,player,0.5488808751106262
133,245,626,325,666,390,player,0.42829275131225586
134,7,278,122,305,186,player,0.8962950110435486
134,8,769,166,809,230,player,0.8932704329490662
134,109,550,298,598,377,player,0.9198216795921326
134,13,466,367,501,465,player,0.9164801836013794
134,150,676,308,719,395,player,0.9283062815666199
134,180,446,240,482,319,player,0.9098769426345825
134,189,1134,214,1159,286,player,0.8806716799736023
134,172,819,340,881,441,player,0.9050207138061523
134,207,1089,245,1146,308,player,0.8896763324737549
134,219,1158,205,1199,285,player,0.8860170245170593
134,6,617,307,673,387,player,0.8928870558738708
134,259,1254,533,1279,606,player,0.822381317615509
134,281,1251,501,1277,605,player,0.7799171805381775
135,7,269,122,301,186,player,0.9072360992431641
135,8,767,166,807,231,player,0.8850307464599609
135,109,551,298,596,377,player,0.908155620098114
135,13,464,366,502,464,player,0.9340226650238037
135,150,677,307,711,394,player,0.8568504452705383
135,180,440,239,480,318,player,0.9240849018096924
135,189,1130,213,1159,291,player,0.8818485140800476
135,172,828,341,883,441,player,0.8808308839797974
135,207,1085,246,1138,309,player,0.8851631283760071
135,219,1157,207,1201,286,player,0.8914603590965271
135,6,616,304,672,388,player,0.8288336396217346
135,259,1252,536,1279,601,player,0.8571321964263916
135,281,1248,504,1276,602,player,0.8047463297843933
135,286,1255,271,1277,357,player,0.8630537390708923
135,243,618,322,666,386,player,0.6519646644592285
136,7,263,122,298,186,player,0.9061146378517151
136,8,767,167,800,231,player,0.8642991781234741
136,109,549,297,593,376,player,0.8997968435287476
136,13,461,365,506,464,player,0.919751763343811
136,150,676,321,704,393,player,0.8577548861503601
136,180,436,239,480,317,player,0.9216132760047913
136,189,1123,213,1159,294,player,0.8680678009986877
136,172,835,341,881,439,player,0.921245813369751
136,207,1081,246,1130,308,player,0.875641405582428
136,219,1156,208,1200,286,player,0.8738000392913818
136,6,616,301,674,385,player,0.8986029624938965
136,259,1251,532,1278,599,player,0.8033562898635864
136,281,1249,500,1276,600,player,0.7427868247032166
136,286,1249,269,1275,356,player,0.8788373470306396
137,7,254,123,288,185,player,0.9102989435195923
137,8,766,168,792,231,player,0.873482882976532
137,109,544,295,589,377,player,0.916150689125061
137,13,457,367,505,465,player,0.9281970858573914
137,150,673,329,697,394,player,0.8467727899551392
137,180,431,240,473,318,player,0.9010806083679199
137,189,1117,214,1163,295,player,0.8043895959854126
137,172,830,340,882,441,player,0.9287680387496948
137,207,1074,247,1122,308,player,0.8778524398803711
137,219,1153,210,1196,287,player,0.8875375390052795
137,6,611,301,672,383,player,0.8847616910934448
137,259,1255,525,1279,604,player,0.671657919883728
137,286,1249,270,1276,355,player,0.8820578455924988
137,293,672,303,698,356,player,0.7641528844833374
137,295,672,307,697,391,player,0.6649034023284912
138,7,248,124,278,185,player,0.8941701650619507
138,8,763,168,788,231,player,0.889801561832428
138,109,541,293,584,375,player,0.9224695563316345
138,13,453,368,500,467,player,0.9267426133155823
138,150,668,333,690,394,player,0.8834457397460938
138,180,429,240,465,319,player,0.887832760810852
138,189,1117,215,1159,294,player,0.794838011264801
138,172,824,339,881,439,player,0.9293155670166016
138,207,1064,246,1112,309,player,0.9130097031593323
138,219,1151,212,1190,288,player,0.8889773488044739
138,6,610,301,669,384,player,0.878710150718689
138,259,1259,509,1279,611,player,0.7085716128349304
138,286,1247,269,1277,355,player,0.8903089165687561
138,243,664,303,690,362,player,0.6123070120811462
139,7,243,125,271,185,player,0.8815819025039673
139,8,755,168,786,230,player,0.8832845091819763
139,109,538,291,582,370,player,0.9129873514175415
139,13,448,369,490,467,player,0.9094535112380981
139,150,659,334,687,394,player,0.8587973713874817
139,180,430,242,461,319,player,0.8838543891906738
139,189,1121,217,1157,295,player,0.7491818070411682
139,172,819,337,881,435,player,0.9202383756637573
139,207,1053,244,1101,308,player,0.9086069464683533
139,219,1148,213,1182,288,player,0.8516650795936584
139,6,614,300,666,385,player,0.8382003903388977
139,259,1259,504,1279,611,player,0.8048571944236755
139,286,1242,266,1277,355,player,0.9099233746528625
139,245,629,301,676,384,player,0.6406270265579224
140,7,237,125,261,184,player,0.8895018100738525
140,8,747,167,782,232,player,0.9005643129348755
140,109,535,289,577,366,player,0.913141667842865
140,13,444,369,481,467,player,0.8587204217910767
140,150,651,319,684,396,player,0.834119975566864
